record_id,title,claim,claim_type,evidence_excerpt,source_url,source_access_status,source_gap_reason,evidence_level,is_core_evidence,core_evidence_reason,review_status,role,notes,updated_at_utc,library_version_id,evidence_lifecycle,protocol_status,date_verification_status
3fc49bdfaf585365,Foundation Models for Remote Sensing and Earth Observation: A Survey,,,,https://doi.org/10.48550/arxiv.2410.16602,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
fcea3c9e5a861dc7,Foundation Models in Remote Sensing: Evolving from unimodality to multimodality,,,,https://doi.org/10.1109/mgrs.2026.3669086,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
0354471a39e7af6b,"Foundation models in robotics: Applications, challenges, and the future",,,,https://doi.org/10.1177/02783649241281508,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
8a6e9eefa96e1ab3,"Foundations & Trends in Multimodal Machine Learning: Principles, Challenges, and Open Questions",,,,https://doi.org/10.1145/3656580,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
50d434990cfb2cc3,From Large AI Models to Agentic AI: A Tutorial on Future Intelligent Communications,,,,https://doi.org/10.1109/jsac.2026.3660010,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
bb3a03f59234ca48,From Orbit to Ground: A Comprehensive Review of Multimodal Self-Supervised Learning for Remote Sensing,,,,https://doi.org/10.36227/techrxiv.174137752.20965470/v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
bc4cbf8fd42b2896,FSOD4RSI: Few-Shot Object Detection for Remote Sensing Images via Features Aggregation and Scale Attention,,,,https://doi.org/10.1109/jstars.2024.3362748,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
ce635395406bc286,Gated Sparse Attention: Combining Computational Efficiency with Training Stability for Long-Context Language Models,,,,http://arxiv.org/abs/2601.15305v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
20440f36fff4eb2f,Generative spatial artificial intelligence for sustainable smart cities: A pioneering large flow model for urban digital twin,,,,https://doi.org/10.1016/j.ese.2025.100526,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
503779fc4cf7c07e,GeoRL: Adaptive tokenization via reinforcement learning for remote sensing foundation models,,,,https://www.sciencedirect.com/science/article/pii/S0031320326008393,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
2e647ed8c946b468,Geospatial Foundational Embedder: Top-1 Winning Solution on EarthVision Embed2Scale Challenge (CVPR 2025),,,,http://arxiv.org/abs/2509.06993v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
4c70bc6f68919696,GIP: Gated Interaction Prompt for Parameter Efficient Vision-Language Fine-Tuning,,,,https://doi.org/10.1109/icip55913.2025.11084554,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
74cc53132f7e486d,"GPT (Generative Pre-Trained Transformer)— A Comprehensive Review on Enabling Technologies, Potential Applications, Emerging Challenges, and Future Directions",,,,https://doi.org/10.1109/access.2024.3389497,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
d9a0b0e7a75fe37d,Gradient-Guided Modality Decoupling for Missing-Modality Robustness,,,,https://doi.org/10.1609/aaai.v38i14.29474,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
8d94ced91d843444,GraphAdapter: Tuning Vision-Language Models With Dual Knowledge Graph,,,,https://doi.org/10.48550/arxiv.2309.13625,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
73aafbf1692af8af,GraphMETRO: Mitigating Complex Graph Distribution Shifts via Mixture of Aligned Experts,,,,http://arxiv.org/abs/2312.04693v3,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
51ebef46e1a3eedf,Hard-Attention Gates with Gradient Routing for Endoscopic Image Computing,,,,http://arxiv.org/abs/2407.04400v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
f9c5c6482d2643d5,How Far Are We to GPT-4V? Closing the Gap to Commercial Multimodal Models with Open-Source Suites,,,,https://doi.org/10.48550/arxiv.2404.16821,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
0c46a9de40ca63e9,How to Bridge the Gap between Modalities: Survey on Multimodal Large Language Model,,,,https://doi.org/10.48550/arxiv.2311.07594,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
83ec0d9909716c3c,How Usable Are Geospatial Foundation Models? A Systematic Evaluation of 89 Models,,,,https://doi.org/10.48550/arxiv.2608.03804,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
f4b2379e0fb9322f,HRes-Adapter: A Hierarchical Residual Parameter-Efficient Fine-Tuning Framework for Code Vulnerability Detection,,,,https://doi.org/10.5220/0015067400004103,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
d74c985791ecae73,HunyuanImage 3.0 Technical Report,,,,http://arxiv.org/abs/2509.23951v3,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
ff811351f9d81b23,Hybrid model for estimating forest canopy heights using fused multimodal spaceborne LiDAR data and optical imagery,,,,https://doi.org/10.1016/j.jag.2023.103431,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
c7f00e05411b1c8a,Hyperspectral Adapter for Semantic Segmentation with Vision Foundation Models,,,,https://hsi-adapter.cs.uni-freiburg.de/,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
e78141175df71f96,ICLR: In-Context Imitation Learning with Visual Reasoning,,,,http://arxiv.org/abs/2603.07530v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
40f1d092ab4ae0b5,Inferring Latent Class Statistics from Text for Robust Visual Few-Shot Learning,,,,http://arxiv.org/abs/2311.14544v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
0c5f05c9da9d2820,Instruction Anchor: Dissecting the Mechanistic Dynamics of Modality Arbitration,,,,http://arxiv.org/abs/2602.03677v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
2be78b026cf23565,Integrating Remote Sensing and Autonomous Robotics in Precision Agriculture: Current Applications and Workflow Challenges,,,,https://doi.org/10.3390/agronomy15102314,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
6a1863094246e106,Integration of Remote Sensing and Machine Learning for Precision Agriculture: A Comprehensive Perspective on Applications,,,,https://doi.org/10.3390/agronomy14091975,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
67b90d7461fa7dec,"Large language models (LLMs): survey, technical frameworks, and future challenges",,,,https://doi.org/10.1007/s10462-024-10888-y,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
df399a2c84527b4f,Large Language Models and 3D Vision for Intelligent Robotic Perception and Autonomy,,,,https://doi.org/10.3390/s25206394,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
f974d4761ae6bc6a,Large multimodal model for zero-shot scene classification of high spatial resolution remote sensing images,,,,https://doi.org/10.1080/2150704x.2025.2470879,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
dc03af8b73ad2eb4,Low-Rank Adaptation for Foundation Models: A Comprehensive Review,,,,https://doi.org/10.48550/arxiv.2501.00365,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
9475b9daacf2f138,"M3LEO: A Multi-Modal, Multi-Label Earth Observation Dataset Integrating Interferometric SAR and Multispectral Data",,,,http://arxiv.org/abs/2406.04230v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
907b5c54a9604fa4,Machine and Deep Learning for Wetland Mapping and Bird-Habitat Monitoring: A Systematic Review of Remote-Sensing Applications (2015–April 2025),,,,https://doi.org/10.3390/rs17213605,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
f2702526b36acaa1,Machine Learning for Multimodal Mental Health Detection: A Systematic Review of Passive Sensing Approaches,,,,https://doi.org/10.3390/s24020348,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
899be16fe7db3f97,"MAESTRO: Masked AutoEncoders for Multimodal, Multitemporal, and Multispectral Earth Observation Data",,,,http://arxiv.org/abs/2508.10894v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
2c2fde7b41f20580,"MAESTRO: Masked AutoEncoders for Multimodal, Multitemporal, and Multispectral Earth Observation Data",,,,https://doi.org/10.1109/wacv61042.2026.00029,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
99fc4de0c96f806e,MAFFNet: A Parameter-Efficient Multimodal Adapter-Based Framework for SAM in Remote Sensing Segmentation,,,,https://www.sciencedirect.com/science/article/abs/pii/S156625352600312X,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
2af1cdcb006031d7,MagicBathyNet: A Multimodal Remote Sensing Dataset for Bathymetry Prediction and Pixel-based Classification in Shallow Waters,,,,http://arxiv.org/abs/2405.15477v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
c36901188073bc1f,"Mamba for Remote Sensing: Architectures, Hybrid Paradigms, and Future Directions",,,,https://doi.org/10.3390/rs18020243,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
79a66da7795b0f0a,MANet: Fine-Tuning Segment Anything Model for Multimodal Remote Sensing Semantic Segmentation,,,,https://arxiv.org/abs/2410.11160,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
f0e16d1ab9775b65,MAPEX: Modality-Aware Pruning of Experts for Remote Sensing Foundation Models,,,,http://arxiv.org/abs/2507.07527v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
c36b49e5c89af7cb,MaRS: A Multi-modality Very-high-resolution Remote Sensing Foundation Model with Cross-Granularity Meta-Modality Learning,,,,https://doi.org/10.1609/aaai.v40i14.38153,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
350566442dfb0fab,MCMoE: Completing Missing Modalities with Mixture of Experts for Incomplete Multimodal Action Quality Assessment,,,,http://arxiv.org/abs/2511.17397v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
23272c2f0d6a0db9,Measurements of differential charged-current cross sections on argon for electron neutrinos with final-state protons in MicroBooNE,,,,http://arxiv.org/abs/2511.17342v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
201bff15e7a6f14b,Meta-learning-based Few-shot Radar Jamming Recognition Method Guided by Multimodal Features,,,,https://doi.org/10.1109/crsit69981.2026.11605266,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
7937402222aa1438,MetaSegNet: Metadata-collaborative Vision-Language Representation Learning for Semantic Segmentation of Remote Sensing Images,,,,http://arxiv.org/abs/2312.12735v3,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
8dc80e7097fb211f,MFJA: Unsupervised Domain Adaptation Based on Multimodal Feature Fusion and Global–Local Joint Alignment for SAR ATR,,,,https://doi.org/10.1109/tgrs.2025.3580851,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
37abd1c1ea8749d9,MHFNet: Multimodal hybrid fusion framework for misaligned SAR-Optical ship detection,,,,https://doi.org/10.1016/j.isprsjprs.2025.10.027,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
268e46ca938b2ad8,Mixture of Disentangled Experts with Missing Modalities for Robust Multimodal Sentiment Analysis,,,,http://arxiv.org/abs/2602.01833v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
5ed0ce9794a2038b,MM-OVSeg: Multimodal Optical-SAR Fusion for Open-Vocabulary Segmentation in Remote Sensing,,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Wei_MM-OVSeg_Multimodal_Optical-SAR_Fusion_for_Open-Vocabulary_Segmentation_in_Remote_Sensing_CVPR_2026_paper.pdf,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
b78ba44eae22933b,Multi-Spectral Remote Sensing Image Retrieval Using Geospatial Foundation Models,,,,http://arxiv.org/abs/2403.02059v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
3d7f61774c181fb8,Multimodal artificial intelligence foundation models: Unleashing the power of remote sensing big data in earth observation,,,,https://doi.org/10.59717/j.xinn-geo.2024.100055,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
e161ceef837e3fc4,"Multimodal Colearning Meets Remote Sensing: Taxonomy, State of the Art, and Future Works",,,,https://doi.org/10.1109/jstars.2024.3378348,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
121e54290ea611b6,Multimodal fusion and vision–language models: A survey for robot vision,,,,https://doi.org/10.1016/j.inffus.2025.103652,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
a51ae77a5acdc1e0,Multimodal Large Language Model-Based Fault Detection and Diagnosis in Context of Industry 4.0,,,,https://doi.org/10.3390/electronics13244912,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
58c559cb10290b0b,Multimodal Structured Generation: CVPR's 2nd MMFM Challenge Technical Report,,,,http://arxiv.org/abs/2406.11403v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
f9f242e8a8d2ca53,Multimodal-Aware Fusion Network for Referring Remote Sensing Image Segmentation,,,,http://arxiv.org/abs/2503.11183v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
4921751e4a095786,Multispectral attention fusion network for high-resolution building extraction from remote sensing imagery,,,,https://doi.org/10.1117/1.jrs.20.024512,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
790e8a1672dd6e4a,Multispectral Sparse Cross-Attention Guided Mamba Network for Small Object Detection in Remote Sensing,,,,https://doi.org/10.3390/rs18030381,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
304f1d9feadc0797,MV-S2CD: A Modality-Bridged Vision Foundation Model-Based Framework for Unsupervised Optical–SAR Change Detection,,,,https://doi.org/10.20944/preprints202601.2350.v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
a8366aef7939c952,MV-S2CD: A Modality-Bridged Vision Foundation Model-Based Framework for Unsupervised Optical–SAR Change Detection,,,,https://doi.org/10.3390/rs18060931,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
b77a8d18802c1d11,Neural Plasticity-Inspired Multimodal Foundation Model for Earth Observation,,,,http://arxiv.org/abs/2403.15356v3,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
dc72a09d96a6b275,NeurIPS should lead scientific consensus on AI policy,,,,http://arxiv.org/abs/2510.00075v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
94b8c9443075f08d,New-Generation SAR for Earth Environment Observation,,,,https://doi.org/10.1016/c2022-0-01181-8,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
9cc62cd7ee158a9c,Next Token Prediction Towards Multimodal Intelligence: A Comprehensive Survey,,,,http://arxiv.org/abs/2412.18619v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
1ef62c9c71b657ad,NExT-GPT: Any-to-Any Multimodal LLM,,,,https://doi.org/10.48550/arxiv.2309.05519,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
2b9b27fbe4d3d7dc,Non-Local SAR Image Despeckling Based on Sparse Representation,,,,https://doi.org/10.3390/rs15184485,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
55c1535f0b59df7c,Not All Experts are Equal: Efficient Expert Pruning and Skipping for Mixture-of-Experts Large Language Models,,,,http://arxiv.org/abs/2402.14800v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
1e2293f18e5141a1,OATS-RS: Ontology-Aware Adaptive and Selective Zero-Shot Scene Classification for Remote Sensing,,,,https://doi.org/10.3390/rs18122038,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
b0c21f161d4b5c48,Object Detection in Multispectral Remote Sensing Images Based on Cross-Modal Cross-Attention,,,,https://doi.org/10.3390/s24134098,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
b8e38c00c2004660,OmniEgo-R$^2$: A Routed Reasoning Framework for the 1st Cross-Domain EgoCross Challenge at CVPR 2026,,,,http://arxiv.org/abs/2605.24481v3,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
3786efc5d5f67125,OmniSat: Self-Supervised Modality Fusion for Earth Observation,,,,https://www.ecva.net/papers/eccv_2024/papers_ECCV/html/4127_ECCV_2024_paper.php,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
67b4f2e98bb201bb,On the foundations of Earth foundation models,,,,https://doi.org/10.1038/s43247-025-03127-x,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
b707e8032bf8f5ba,On the Opportunities and Challenges of Foundation Models for GeoAI (Vision Paper),,,,https://doi.org/10.1145/3653070,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
b662732fbe03b374,Open-Vocabulary High-Resolution Remote Sensing Image Semantic Segmentation,,,,https://doi.org/10.1109/tgrs.2025.3559557,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
fc87650b459a9cea,"Optical and SAR Image Fusion: A Review of Theories, Methods, and Applications",,,,https://doi.org/10.3390/rs18010073,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
eb2534668cc51d72,Optical Camera/SAR Consistent Imaging Alignment Method Based on SAR Imaging Compensation Under Airborne Co-Aperture System,,,,https://doi.org/10.1109/lgrs.2025.3532292,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
210ebc8967ff256a,Optimal Transport Adapter Tuning for Bridging Modality Gaps in Few-Shot Remote Sensing Scene Classification,,,,https://arxiv.org/abs/2503.14938,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
e4c84fac4aa883a1,Optimizing Vision-Language Model for Robust Road Damage Assessment via Parameter-Efficient Fine-Tuning,,,,https://doi.org/10.5194/egusphere-egu26-3674,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
897558287ffbe8ee,Oriented object detection in optical remote sensing images using deep learning: a survey,,,,https://doi.org/10.1007/s10462-025-11256-0,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
4a1decb0384f71af,Overcoming the Limits of Cross-Sensitivity: Pattern Recognition Methods for Chemiresistive Gas Sensor Array,,,,https://doi.org/10.1007/s40820-024-01489-z,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
72ef88086ac80e78,PANEL: A photovoltaic-specific vision-language model for zero-shot and few-shot PV interpretation tasks in remote sensing,,,,https://doi.org/10.1016/j.isprsjprs.2026.05.012,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
447bbe411cf27853,Parameter Efficient Self-Supervised Geospatial Domain Adaptation,,,,https://openaccess.thecvf.com/content/CVPR2024/html/Scheibenreif_Parameter_Efficient_Self-Supervised_Geospatial_Domain_Adaptation_CVPR_2024_paper.html,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
2890a696e34f36bd,Parameter-Efficient continual fine-tuning: A survey,,,,https://doi.org/10.1016/j.neucom.2026.134502,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
29885c54f8f1159e,"PARAMETER-EFFICIENT FINE-TUNING FOR MEDICAL TEXT SUMMARIZATION: A COMPARATIVE STUDY OF LORA, PROMPT TUNING, AND FULL FINE-TUNING",,,,https://doi.org/10.5121/csit.2026.160601,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
930e1e664c618aa4,Parameter-Efficient Fine-Tuning With Frequency Adapter for Enhanced Sea–Land Segmentation,,,,https://doi.org/10.1109/tgrs.2025.3573159,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
ed6683e7e8da0013,Personalized Parameter-Efficient Fine-Tuning of Foundation Models for Multimodal Recommendation,,,,http://arxiv.org/abs/2602.09445v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
e6e35f3d1cf28f10,PESAT: A Parameter-Efficient Spatiotemporal Adapter Tuning Framework for Satellite Video Scene Classification,,,,https://doi.org/10.1109/tgrs.2025.3612049,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
0d2b4fd832813e74,PhySwin: An Efficient and Physically-Informed Foundation Model for Multispectral Earth Observation,,,,https://doi.org/10.52202/085713-2892,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
5beb800d0c083ea9,Polarimetric synthetic aperture radar interferometry earth observation,,,,https://doi.org/10.1016/b978-0-443-15311-2.00005-7,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
10652c0ba13551a5,Predictive Autonomy for UAV Remote Sensing: A Survey of Video Prediction,,,,https://doi.org/10.3390/rs17203423,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
d5586c0d9731f0c7,"Privacy in Large Language Models: Attacks, Defenses and Future Directions",,,,https://doi.org/10.48550/arxiv.2310.10383,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
b8699e44d5efb8a3,Progressive Cross Attention Network for Flood Segmentation using Multispectral Satellite Imagery,,,,http://arxiv.org/abs/2501.11923v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
3b29c9d46d726a2a,ProMoE-FL: Prototype-conditioned Mixture of Experts for Multimodal Federated Learning with Missing Modalities,,,,http://arxiv.org/abs/2607.06633v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
7247949e399aaa8e,Prompt-Calibrated SAM 3 for Open-Vocabulary Remote Sensing Semantic Segmentation,,,,http://arxiv.org/abs/2606.21863v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
632a2e2e2e1f3aea,Protein Language Models: Applications and Perspectives,,,,https://doi.org/10.1021/acs.jproteome.5c00506,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
66952f7fe4f6f0cb,Prototype-Driven Semantic Tree with Bimodal Embedding Space for Zero-Shot SAR Ship Recognition,,,,https://doi.org/10.3390/rs18162671,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
3dabf0188d51a6fa,PRUE: A Practical Recipe for Field Boundary Segmentation at Scale,,,,https://openalex.org/W7148176705,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
1f8846e980f6e441,Purify-then-Align: Towards Robust Human Sensing under Modality Missing with Knowledge Distillation from Noisy Multimodal Teacher,,,,http://arxiv.org/abs/2604.05584v2,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
0fdb1fa7f958e42a,Rapid Adaptation of Earth Observation Foundation Models for Segmentation,,,,http://arxiv.org/abs/2409.09907v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
e537935cad65d73e,Real-Time Oriented Object Detection Transformer in Remote Sensing Images,,,,http://arxiv.org/abs/2603.15497v1,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
44b232b000df9d7f,"Recent Advances in Automatic Modulation Classification Technology: Methods, Results, and Prospects",,,,https://doi.org/10.1155/int/4067323,,,metadata_or_abstract,,,unreviewed,build,,2026-08-19T17:29:11.892688+00:00,,provisional,not_checked,unverified
